#sample	scf_id	pos	depth
s3	s3	2632	1
s3	s3	2633	25
s3	s3	2634	11
s3	s3	2635	27
s3	s3	2636	41
s3	s3	2637	17
s3	s3	2638	44
s3	s3	2639	4
s3	s3	2640	10
s3	s3	2641	31
s3	s3	2642	49
s3	s3	2643	29
s3	s3	2644	14
s3	s3	2645	14
s3	s3	2646	22
s3	s3	2647	5
s3	s3	2648	46
s3	s3	2649	7
s3	s3	2650	18
s3	s3	2651	6
s3	s3	2652	48
s3	s3	2653	10
s3	s3	2654	45
s3	s3	2655	21
s3	s3	2656	19
s3	s3	2657	7
s3	s3	2658	44
s3	s3	2659	31
s3	s3	2660	31
s3	s3	2661	7
s3	s3	2662	10
s3	s3	2663	19
s3	s3	2664	6
s3	s3	2665	15
s3	s3	2666	38
s3	s3	2667	34
s3	s3	2668	45
s3	s3	2669	42
s3	s3	2670	1
s3	s3	2671	4
s3	s3	2672	9
s3	s3	2673	1
s3	s3	2674	46
s3	s3	2675	2
s3	s3	2676	41
s3	s3	2677	37
s3	s3	2678	17
s3	s3	2679	43
s3	s3	2680	41
s3	s3	2681	5
s3	s3	2682	21
s3	s3	2683	27
s3	s3	2684	23
s3	s3	2685	31
s3	s3	2686	5
s3	s3	2687	38
s3	s3	2688	39
s3	s3	2689	28
s3	s3	2690	13
s3	s3	2691	7
s3	s3	2692	18
s3	s3	2693	16
s3	s3	2694	1
s3	s3	2695	37
s3	s3	2696	20
s3	s3	2697	10
s3	s3	2698	42
s3	s3	2699	19
s3	s3	2700	35
s3	s3	2701	15
s3	s3	2702	41
s3	s3	2703	18
s3	s3	2704	45
s3	s3	2705	13
s3	s3	2706	23
s3	s3	2707	5
s3	s3	2708	29
s3	s3	2709	29
s3	s3	2710	25
s3	s3	2711	12
s3	s3	2712	35
s3	s3	2713	27
s3	s3	2714	41
s3	s3	2715	41
s3	s3	2716	1
s3	s3	2717	36
s3	s3	2718	27
s3	s3	2719	4
s3	s3	2720	46
s3	s3	2721	5
s3	s3	2722	33
s3	s3	2723	28
s3	s3	2724	31
s3	s3	2725	38
s3	s3	2726	18
s3	s3	2727	6
s3	s3	2728	32
s3	s3	2729	30
s3	s3	2730	11
s3	s3	2731	30
s3	s3	2732	37
s3	s3	2733	35
s3	s3	2734	23
s3	s3	2735	34
s3	s3	2736	41
s3	s3	2737	6
s3	s3	2738	19
s3	s3	2739	41
s3	s3	2740	45
s3	s3	2741	45
s3	s3	2742	25
s3	s3	2743	33
s3	s3	2744	5
s3	s3	2745	22
s3	s3	2746	44
s3	s3	2747	6
s3	s3	2748	49
s3	s3	2749	41
s3	s3	2750	34
s3	s3	2751	39
s3	s3	2752	45
s3	s3	2753	49
s3	s3	2754	18
s3	s3	2755	33
s3	s3	2756	26
s3	s3	2757	26
s3	s3	2758	50
s3	s3	2759	50
s3	s3	2760	25
s3	s3	2761	4
s3	s3	2762	36
s3	s3	2763	30
s3	s3	2764	26
s3	s3	2765	2
s3	s3	2766	29
s3	s3	2767	29
s3	s3	2768	20
s3	s3	2769	41
s3	s3	2770	9
s3	s3	2771	16
s3	s3	2772	39
s3	s3	2773	32
s3	s3	2774	37
s3	s3	2775	43
s3	s3	2776	41
s3	s3	2777	22
s3	s3	2778	37
s3	s3	2779	50
s3	s3	2780	13
s3	s3	2781	27
s3	s3	2782	40
s3	s3	2783	12
s3	s3	2784	32
s3	s3	2785	21
s3	s3	2786	29
s3	s3	2787	10
s3	s3	2788	41
s3	s3	2789	37
s3	s3	2790	26
s3	s3	2791	23
s3	s3	2792	46
s3	s3	2793	29
s3	s3	2794	25
s3	s3	2795	36
s3	s3	2796	49
s3	s3	2797	18
s3	s3	2798	39
s3	s3	2799	37
s3	s3	2800	17
s3	s3	2801	42
s3	s3	2802	35
s3	s3	2803	5
s3	s3	2804	46
s3	s3	2805	34
s3	s3	2806	39
s3	s3	2807	12
s3	s3	2808	50
s3	s3	2809	34
s3	s3	2810	15
s3	s3	2811	34
s3	s3	2812	20
s3	s3	2813	19
s3	s3	2814	10
s3	s3	2815	7
s3	s3	2816	50
s3	s3	2817	15
s3	s3	2818	24
s3	s3	2819	15
s3	s3	2820	28
s3	s3	2821	42
s3	s3	2822	28
s3	s3	2823	28
s3	s3	2824	28
s3	s3	2825	18
s3	s3	2826	29
s3	s3	2827	37
s3	s3	2828	3
s3	s3	2829	33
s3	s3	2830	16
s3	s3	2831	22
s3	s3	2832	20
s3	s3	2833	43
s3	s3	2834	36
s3	s3	2835	11
s3	s3	2836	17
s3	s3	2837	2
s3	s3	2838	29
s3	s3	2839	41
s3	s3	2840	44
s3	s3	2841	34
s3	s3	2842	23
s3	s3	2843	28
s3	s3	2844	29
s3	s3	2845	31
s3	s3	2846	31
s3	s3	2847	21
s3	s3	2848	8
s3	s3	2849	4
s3	s3	2850	49
s3	s3	2851	35
s3	s3	2852	38
s3	s3	2853	12
s3	s3	2854	25
s3	s3	2855	33
s3	s3	2856	26
s3	s3	2857	5
s3	s3	2858	50
s3	s3	2859	31
s3	s3	2860	37
s3	s3	2861	10
s3	s3	2862	36
s3	s3	2863	30
s3	s3	2864	38
s3	s3	2865	5
s3	s3	2866	36
s3	s3	2867	25
s3	s3	2868	9
s3	s3	2869	42
s3	s3	2870	20
s3	s3	2871	49
s3	s3	2872	10
s3	s3	2873	32
s3	s3	2874	6
s3	s3	2875	15
s3	s3	2876	29
s3	s3	2877	14
s3	s3	2878	42
s3	s3	2879	4
s3	s3	2880	7
s3	s3	2881	47
s3	s3	2882	16
s3	s3	2883	28
s3	s3	2884	16
s3	s3	2885	6
s3	s3	2886	4
s3	s3	2887	43
s3	s3	2888	13
s3	s3	2889	38
s3	s3	2890	42
s3	s3	2891	36
s3	s3	2892	36
s3	s3	2893	6
s3	s3	2894	47
s3	s3	2895	41
s3	s3	2896	16
s3	s3	2897	9
s3	s3	2898	31
s3	s3	2899	33
s3	s3	2900	6
s3	s3	2901	18
s3	s3	2902	23
s3	s3	2903	8
s3	s3	2904	39
s3	s3	2905	15
s3	s3	2906	16
s3	s3	2907	41
s3	s3	2908	9
s3	s3	2909	22
s3	s3	2910	19
s3	s3	2911	17
s3	s3	2912	29
s3	s3	2913	39
s3	s3	2914	40
s3	s3	2915	16
s3	s3	2916	10
s3	s3	2917	24
s3	s3	2918	48
s3	s3	2919	28
s3	s3	2920	13
s3	s3	2921	32
s3	s3	2922	32
s3	s3	2923	34
s3	s3	2924	50
s3	s3	2925	8
s3	s3	2926	29
s3	s3	2927	40
s3	s3	2928	11
s3	s3	2929	17
s3	s3	2930	37
s3	s3	2931	10
s3	s3	2932	46
s3	s3	2933	12
s3	s3	2934	36
s3	s3	2935	31
s3	s3	2936	43
s3	s3	2937	49
s3	s3	2938	32
s3	s3	2939	14
s3	s3	2940	49
s3	s3	2941	17
s3	s3	2942	32
s3	s3	2943	42
s3	s3	2944	33
s3	s3	2945	34
s3	s3	2946	46
s3	s3	2947	14
s3	s3	2948	17
s3	s3	2949	7
s3	s3	2950	49
s3	s3	2951	23
s3	s3	2952	2
s3	s3	2953	49
s3	s3	2954	36
s3	s3	2955	32
s3	s3	2956	21
s3	s3	2957	41
s3	s3	2958	31
s3	s3	2959	8
s3	s3	2960	5
s3	s3	2961	20
s3	s3	2962	7
s3	s3	2963	14
s3	s3	2964	8
s3	s3	2965	37
s3	s3	2966	9
s3	s3	2967	45
s3	s3	2968	26
s3	s3	2969	18
s3	s3	2970	46
s3	s3	2971	14
s3	s3	2972	46
s3	s3	2973	31
s3	s3	2974	33
s3	s3	2975	30
s3	s3	2976	46
s3	s3	2977	8
s3	s3	2978	50
s3	s3	2979	44
s3	s3	2980	20
s3	s3	2981	3
s3	s3	2982	36
s3	s3	2983	29
s3	s3	2984	4
s3	s3	2985	28
s3	s3	2986	22
s3	s3	2987	3
s3	s3	2988	2
s3	s3	2989	31
s3	s3	2990	49
s3	s3	2991	36
s3	s3	2992	24
s3	s3	2993	29
s3	s3	2994	9
s3	s3	2995	16
s3	s3	2996	36
s3	s3	2997	14
s3	s3	2998	27
s3	s3	2999	20
s3	s3	3000	45
s3	s3	3001	27
s3	s3	3002	1
s3	s3	3003	16
s3	s3	3004	7
s3	s3	3005	36
s3	s3	3006	34
s3	s3	3007	46
s3	s3	3008	45
s3	s3	3009	24
s3	s3	3010	31
s3	s3	3011	22
s3	s3	3012	35
s3	s3	3013	8
s3	s3	3014	44
s3	s3	3015	27
s3	s3	3016	49
s3	s3	3017	25
s3	s3	3018	12
s3	s3	3019	46
s3	s3	3020	49
s3	s3	3021	37
s3	s3	3022	28
s3	s3	3023	37
s3	s3	3024	21
s3	s3	3025	22
s3	s3	3026	36
s3	s3	3027	22
s3	s3	3028	45
s3	s3	3029	33
s3	s3	3030	50
s3	s3	3031	38
s3	s3	3032	10
s3	s3	3033	34
s3	s3	3034	22
s3	s3	3035	29
s3	s3	3036	1
s3	s3	3037	25
s3	s3	3038	24
s3	s3	3039	15
s3	s3	3040	10
s3	s3	3041	25
s3	s3	3042	16
s3	s3	3043	3
s3	s3	3044	38
s3	s3	3045	14
s3	s3	3046	24
s3	s3	3047	49
s3	s3	3048	36
s3	s3	3049	40
s3	s3	3050	31
s3	s3	3051	50
s3	s3	3052	34
s3	s3	3053	14
s3	s3	3054	21
s3	s3	3055	2
s3	s3	3056	15
s3	s3	3057	47
s3	s3	3058	24
s3	s3	3059	23
s3	s3	3060	49
s3	s3	3061	25
s3	s3	3062	2
s3	s3	3063	4
s3	s3	3064	18
s3	s3	3065	50
s3	s3	3066	4
s3	s3	3067	10
s3	s3	3068	47
s3	s3	3069	29
s3	s3	3070	16
s3	s3	3071	21
s3	s3	3072	26
s3	s3	3073	47
s3	s3	3074	8
s3	s3	3075	49
s3	s3	3076	27
s3	s3	3077	40
s3	s3	3078	22
s3	s3	3079	43
s3	s3	3080	14
s3	s3	3081	24
s3	s3	3082	6
s3	s3	3083	32
s3	s3	3084	21
s3	s3	3085	40
s3	s3	3086	39
s3	s3	3087	32
s3	s3	3088	18
s3	s3	3089	15
s3	s3	3090	10
s3	s3	3091	22
s3	s3	3092	32
s3	s3	3093	39
s3	s3	3094	29
s3	s3	3095	25
s3	s3	3096	47
s3	s3	3097	50
s3	s3	3098	46
s3	s3	3099	16
s3	s3	3100	9
s3	s3	3101	42
s3	s3	3102	21
s3	s3	3103	46
s3	s3	3104	36
s3	s3	3105	20
s3	s3	3106	49
s3	s3	3107	28
s3	s3	3108	20
s3	s3	3109	31
s3	s3	3110	50
s3	s3	3111	29
s3	s3	3112	7
s3	s3	3113	18
s3	s3	3114	17
s3	s3	3115	48
s3	s3	3116	1
s3	s3	3117	43
s3	s3	3118	40
s3	s3	3119	27
s3	s3	3120	10
s3	s3	3121	34
s3	s3	3122	4
s3	s3	3123	49
s3	s3	3124	33
s3	s3	3125	3
s3	s3	3126	4
s3	s3	3127	40
s3	s3	3128	43
s3	s3	3129	17
s3	s3	3130	4
s3	s3	3131	19
s3	s3	3132	7
s3	s3	3133	2
s3	s3	3134	17
s3	s3	3135	15
s3	s3	3136	25
s3	s3	3137	34
s3	s3	3138	50
s3	s3	3139	7
s3	s3	3140	41
s3	s3	3141	5
s3	s3	3142	34
s3	s3	3143	38
s3	s3	3144	19
s3	s3	3145	41
s3	s3	3146	45
s3	s3	3147	18
s3	s3	3148	8
s3	s3	3149	43
s3	s3	3150	47
s3	s3	3151	45
s3	s3	3152	44
s3	s3	3153	29
s3	s3	3154	34
s3	s3	3155	44
s3	s3	3156	14
s3	s3	3157	21
s3	s3	3158	9
s3	s3	3159	8
s3	s3	3160	43
s3	s3	3161	6
s3	s3	3162	18
s3	s3	3163	13
s3	s3	3164	21
s3	s3	3165	29
s3	s3	3166	37
s3	s3	3167	36
s3	s3	3168	12
s3	s3	3169	46
s3	s3	3170	40
s3	s3	3171	43
s3	s3	3172	5
s3	s3	3173	6
s3	s3	3174	24
s3	s3	3175	15
s3	s3	3176	13
s3	s3	3177	8
s3	s3	3178	22
s3	s3	3179	23
s3	s3	3180	38
s3	s3	3181	20
s3	s3	3182	45
s3	s3	3183	35
s3	s3	3184	45
s3	s3	3185	34
s3	s3	3186	18
s3	s3	3187	7
s3	s3	3188	25
s3	s3	3189	33
s3	s3	3190	4
s3	s3	3191	38
s3	s3	3192	14
s3	s3	3193	44
s3	s3	3194	1
s3	s3	3195	8
s3	s3	3196	19
s3	s3	3197	48
s3	s3	3198	4
s3	s3	3199	30
s3	s3	3200	23
s3	s3	3201	45
s3	s3	3202	5
s3	s3	3203	29
s3	s3	3204	28
s3	s3	3205	49
s3	s3	3206	6
s3	s3	3207	23
s3	s3	3208	26
s3	s3	3209	28
s3	s3	3210	11
s3	s3	3211	33
s3	s3	3212	40
s3	s3	3213	38
s3	s3	3214	39
s3	s3	3215	14
s3	s3	3216	48
s3	s3	3217	48
s3	s3	3218	38
s3	s3	3219	6
s3	s3	3220	32
s3	s3	3221	40
s3	s3	3222	10
s3	s3	3223	47
s3	s3	3224	21
s3	s3	3225	43
s3	s3	3226	31
s3	s3	3227	33
s3	s3	3228	27
s3	s3	3229	45
s3	s3	3230	20
s3	s3	3231	26
s3	s3	3232	39
s3	s3	3233	29
s3	s3	3234	1
s3	s3	3235	3
s3	s3	3236	32
s3	s3	3237	24
s3	s3	3238	10
s3	s3	3239	3
s3	s3	3240	32
s3	s3	3241	34
s3	s3	3242	29
s3	s3	3243	30
s3	s3	3244	21
s3	s3	3245	45
s3	s3	3246	39
s3	s3	3247	45
s3	s3	3248	17
s3	s3	3249	1
s3	s3	3250	50
s3	s3	3251	17
s3	s3	3252	25
s3	s3	3253	20
s3	s3	3254	34
s3	s3	3255	42
s3	s3	3256	4
s3	s3	3257	36
s3	s3	3258	37
s3	s3	3259	11
s3	s3	3260	9
s3	s3	3261	21
s3	s3	3262	5
s3	s3	3263	25
s3	s3	3264	41
s3	s3	3265	49
s3	s3	3266	4
s3	s3	3267	25
s3	s3	3268	14
s3	s3	3269	3
s3	s3	3270	26
s3	s3	3271	17
s3	s3	3272	22
s3	s3	3273	11
s3	s3	3274	26
s3	s3	3275	21
s3	s3	3276	38
s3	s3	3277	13
s3	s3	3278	15
s3	s3	3279	12
s3	s3	3280	27
s3	s3	3281	25
s3	s3	3282	36
s3	s3	3283	9
s3	s3	3284	1
s3	s3	3285	35
s3	s3	3286	47
s3	s3	3287	25
s3	s3	3288	21
s3	s3	3289	19
s3	s3	3290	34
s3	s3	3291	40
s3	s3	3292	13
s3	s3	3293	20
s3	s3	3294	43
s3	s3	3295	4
s3	s3	3296	28
s3	s3	3297	7
s3	s3	3298	30
s3	s3	3299	22
s3	s3	3300	8
s3	s3	3301	41
s3	s3	3302	24
s3	s3	3303	26
s3	s3	3304	28
s3	s3	3305	17
s3	s3	3306	20
s3	s3	3307	1
s3	s3	3308	7
s3	s3	3309	34
s3	s3	3310	39
s3	s3	3311	3
s3	s3	3312	38
s3	s3	3313	6
s3	s3	3314	32
s3	s3	3315	16
s3	s3	3316	3
s3	s3	3317	19
s3	s3	3318	1
s3	s3	3319	19
s3	s3	3320	2
s3	s3	3321	25
s3	s3	3322	32
s3	s3	3323	27
s3	s3	3324	40
s3	s3	3325	50
s3	s3	3326	28
s3	s3	3327	38
s3	s3	3328	22
s3	s3	3329	2
s3	s3	3330	46
s3	s3	3331	3
s3	s3	3332	30
s3	s3	3333	43
s3	s3	3334	39
s3	s3	3335	40
s3	s3	3336	21
s3	s3	3337	18
s3	s3	3338	18
s3	s3	3339	23
s3	s3	3340	26
s3	s3	3341	3
s3	s3	3342	24
s3	s3	3343	33
s3	s3	3344	32
s3	s3	3345	28
s3	s3	3346	44
s3	s3	3347	16
s3	s3	3348	20
s3	s3	3349	21
s3	s3	3350	50
s3	s3	3351	41
s3	s3	3352	32
s3	s3	3353	17
s3	s3	3354	5
s3	s3	3355	4
s3	s3	3356	16
s3	s3	3357	3
s3	s3	3358	38
s3	s3	3359	3
s3	s3	3360	33
s3	s3	3361	48
s3	s3	3362	45
s3	s3	3363	2
s3	s3	3364	17
s3	s3	3365	15
s3	s3	3366	26
s3	s3	3367	15
s3	s3	3368	36
s3	s3	3369	37
s3	s3	3370	10
s3	s3	3371	48
s3	s3	3372	4
s3	s3	3373	8
s3	s3	3374	21
s3	s3	3375	3
s3	s3	3376	25
s3	s3	3377	12
s3	s3	3378	39
s3	s3	3379	37
s3	s3	3380	24
s3	s3	3381	13
s3	s3	3382	43
s3	s3	3383	15
s3	s3	3384	14
s3	s3	3385	31
s3	s3	3386	37
s3	s3	3387	44
s3	s3	3388	11
s3	s3	3389	32
s3	s3	3390	16
s3	s3	3391	1
s3	s3	3392	2
s3	s3	3393	23
s3	s3	3394	25
s3	s3	3395	4
s3	s3	3396	13
s3	s3	3397	12
s3	s3	3398	4
s3	s3	3399	26
s3	s3	3400	35
s3	s3	3401	18
s3	s3	3402	1
s3	s3	3403	41
s3	s3	3404	36
s3	s3	3405	35
s3	s3	3406	35
s3	s3	3407	37
s3	s3	3408	35
s3	s3	3409	29
s3	s3	3410	20
s3	s3	3411	47
s3	s3	3412	18
s3	s3	3413	6
s3	s3	3414	6
s3	s3	3415	29
s3	s3	3416	3
s3	s3	3417	1
s3	s3	3418	28
s3	s3	3419	23
s3	s3	3420	22
s3	s3	3421	17
s3	s3	3422	4
s3	s3	3423	42
s3	s3	3424	5
s3	s3	3425	17
s3	s3	3426	39
s3	s3	3427	38
s3	s3	3428	35
s3	s3	3429	41
s3	s3	3430	13
s3	s3	3431	25
s3	s3	3432	7
s3	s3	3433	3
s3	s3	3434	50
s3	s3	3435	3
s3	s3	3436	17
s3	s3	3437	25
s3	s3	3438	8
s3	s3	3439	7
s3	s3	3440	24
s3	s3	3441	26
s3	s3	3442	14
s3	s3	3443	31
s3	s3	3444	17
s3	s3	3445	45
s3	s3	3446	3
s3	s3	3447	25
s3	s3	3448	22
s3	s3	3449	10
s3	s3	3450	19
s3	s3	3451	22
s3	s3	3452	29
s3	s3	3453	16
s3	s3	3454	33
s3	s3	3455	9
s3	s3	3456	33
s3	s3	3457	1
s3	s3	3458	46
s3	s3	3459	6
s3	s3	3460	14
s3	s3	3461	24
s3	s3	3462	17
s3	s3	3463	11
s3	s3	3464	17
s3	s3	3465	12
s3	s3	3466	42
s3	s3	3467	13
s3	s3	3468	11
s3	s3	3469	29
s3	s3	3470	44
s3	s3	3471	10
s3	s3	3472	19
s3	s3	3473	34
s3	s3	3474	10
s3	s3	3475	31
s3	s3	3476	1
s3	s3	3477	16
s3	s3	3478	9
s3	s3	3479	42
s3	s3	3480	15
s3	s3	3481	3
s3	s3	3482	8
s3	s3	3483	26
s3	s3	3484	32
s3	s3	3485	46
s3	s3	3486	45
s3	s3	3487	8
s3	s3	3488	10
s3	s3	3489	39
s3	s3	3490	13
s3	s3	3491	17
s3	s3	3492	26
s3	s3	3493	14
s3	s3	3494	7
s3	s3	3495	13
s3	s3	3496	29
s3	s3	3497	25
s3	s3	3498	25
s3	s3	3499	2
s3	s3	3500	44
s3	s3	3501	45
s3	s3	3502	49
s3	s3	3503	29
s3	s3	3504	15
s3	s3	3505	11
s3	s3	3506	2
s3	s3	3507	28
s3	s3	3508	31
s3	s3	3509	37
s3	s3	3510	24
s3	s3	3511	49
s3	s3	3512	3
s3	s3	3513	26
s3	s3	3514	45
s3	s3	3515	27
s3	s3	3516	16
s3	s3	3517	44
s3	s3	3518	40
s3	s3	3519	3
s3	s3	3520	41
s3	s3	3521	31
s3	s3	3522	13
s3	s3	3523	6
s3	s3	3524	25
s3	s3	3525	25
s3	s3	3526	18
s3	s3	3527	7
s3	s3	3528	33
s3	s3	3529	12
s3	s3	3530	40
s3	s3	3531	45
s3	s3	3532	36
s3	s3	3533	10
s3	s3	3534	2
s3	s3	3535	14
s3	s3	3536	22
s3	s3	3537	13
s3	s3	3538	6
s3	s3	3539	37
s3	s3	3540	36
s3	s3	3541	31
s3	s3	3542	42
s3	s3	3543	48
s3	s3	3544	12
s3	s3	3545	16
s3	s3	3546	44
s3	s3	3547	34
s3	s3	3548	12
s3	s3	3549	3
s3	s3	3550	7
s3	s3	3551	18
s3	s3	3552	11
s3	s3	3553	23
s3	s3	3554	19
s3	s3	3555	11
s3	s3	3556	39
s3	s3	3557	15
s3	s3	3558	37
s3	s3	3559	7
s3	s3	3560	11
s3	s3	3561	12
s3	s3	3562	22
s3	s3	3563	44
s3	s3	3564	4
s3	s3	3565	9
s3	s3	3566	27
s3	s3	3567	15
s3	s3	3568	3
s3	s3	3569	20
s3	s3	3570	34
s3	s3	3571	5
s3	s3	3572	15
s3	s3	3573	3
s3	s3	3574	19
s3	s3	3575	31
s3	s3	3576	42
s3	s3	3577	35
s3	s3	3578	10
s3	s3	3579	43
s3	s3	3580	27
s3	s3	3581	2
s3	s3	3582	7
s3	s3	3583	32
s3	s3	3584	24
s3	s3	3585	21
s3	s3	3586	30
s3	s3	3587	25
s3	s3	3588	15
s3	s3	3589	37
s3	s3	3590	30
s3	s3	3591	14
s3	s3	3592	13
s3	s3	3593	47
s3	s3	3594	2
s3	s3	3595	14
s3	s3	3596	45
s3	s3	3597	17
s3	s3	3598	28
s3	s3	3599	30
s3	s3	3600	50
s3	s3	3601	48
s3	s3	3602	30
s3	s3	3603	19
s3	s3	3604	35
s3	s3	3605	44
s3	s3	3606	32
s3	s3	3607	9
s3	s3	3608	13
s3	s3	3609	13
s3	s3	3610	4
s3	s3	3611	5
s3	s3	3612	24
s3	s3	3613	16
s3	s3	3614	32
s3	s3	3615	13
s3	s3	3616	31
s3	s3	3617	11
s3	s3	3618	43
s3	s3	3619	39
s3	s3	3620	25
s3	s3	3621	4
s3	s3	3622	4
s3	s3	3623	11
s3	s3	3624	2
s3	s3	3625	12
s3	s3	3626	29
s3	s3	3627	16
s3	s3	3628	1
s3	s3	3629	11
s3	s3	3630	5
s3	s3	3631	36
s3	s3	3632	36
s3	s3	3633	41
s3	s3	3634	35
s3	s3	3635	9
s3	s3	3636	34
s3	s3	3637	16
s3	s3	3638	34
s3	s3	3639	15
s3	s3	3640	36
s3	s3	3641	26
s3	s3	3642	39
s3	s3	3643	43
s3	s3	3644	22
s3	s3	3645	34
s3	s3	3646	11
s3	s3	3647	3
s3	s3	3648	37
s3	s3	3649	13
s3	s3	3650	16
s3	s3	3651	26
s3	s3	3652	44
s3	s3	3653	29
s3	s3	3654	22
s3	s3	3655	16
s3	s3	3656	6
s3	s3	3657	1
s3	s3	3658	31
s3	s3	3659	1
s3	s3	3660	35
s3	s3	3661	39
s3	s3	3662	13
s3	s3	3663	3
s3	s3	3664	6
s3	s3	3665	44
s3	s3	3666	11
s3	s3	3667	25
s3	s3	3668	9
s3	s3	3669	1
s3	s3	3670	12
s3	s3	3671	11
s3	s3	3672	17
s3	s3	3673	9
s3	s3	3674	28
s3	s3	3675	41
s3	s3	3676	20
s3	s3	3677	5
s3	s3	3678	17
s3	s3	3679	22
s3	s3	3680	9
s3	s3	3681	40
s3	s3	3682	5
s3	s3	3683	5
s3	s3	3684	19
s3	s3	3685	40
s3	s3	3686	41
s3	s3	3687	15
s3	s3	3688	2
s3	s3	3689	5
s3	s3	3690	50
s3	s3	3691	42
s3	s3	3692	17
s3	s3	3693	30
s3	s3	3694	6
s3	s3	3695	35
s3	s3	3696	8
s3	s3	3697	16
s3	s3	3698	11
s3	s3	3699	26
s3	s3	3700	35
s3	s3	3701	14
s3	s3	3702	44
s3	s3	3703	21
s3	s3	3704	29
s3	s3	3705	50
s3	s3	3706	11
s3	s3	3707	27
s3	s3	3708	15
s3	s3	3709	6
s3	s3	3710	8
s3	s3	3711	50
s3	s3	3712	33
s3	s3	3713	29
s3	s3	3714	29
s3	s3	3715	46
s3	s3	3716	42
s3	s3	3717	38
s3	s3	3718	22
s3	s3	3719	33
s3	s3	3720	43
s3	s3	3721	49
s3	s3	3722	48
s3	s3	3723	42
s3	s3	3724	17
s3	s3	3725	39
s3	s3	3726	35
s3	s3	3727	35
s3	s3	3728	26
s3	s3	3729	26
s3	s3	3730	20
s3	s3	3731	15
s3	s3	3732	29
s3	s3	3733	50
s3	s3	3734	44
s3	s3	3735	36
s3	s3	3736	22
s3	s3	3737	40
s3	s3	3738	3
s3	s3	3739	40
s3	s3	3740	14
s3	s3	3741	15
s3	s3	3742	47
s3	s3	3743	23
s3	s3	3744	30
s3	s3	3745	6
s3	s3	3746	22
s3	s3	3747	41
s3	s3	3748	14
s3	s3	3749	50
s3	s3	3750	9
s3	s3	3751	29
s3	s3	3752	21
s3	s3	3753	13
s3	s3	3754	18
s3	s3	3755	46
s3	s3	3756	12
s3	s3	3757	1
s3	s3	3758	2
s3	s3	3759	50
s3	s3	3760	28
s3	s3	3761	40
s3	s3	3762	23
s3	s3	3763	9
s3	s3	3764	24
s3	s3	3765	13
s3	s3	3766	33
s3	s3	3767	10
s3	s3	3768	48
s3	s3	3769	50
s3	s3	3770	46
s3	s3	3771	22
s3	s3	3772	7
s3	s3	3773	5
s3	s3	3774	31
s3	s3	3775	15
s3	s3	3776	46
s3	s3	3777	24
s3	s3	3778	44
s3	s3	3779	44
s3	s3	3780	12
s3	s3	3781	9
s3	s3	3782	17
s3	s3	3783	30
s3	s3	3784	5
s3	s3	3785	8
s3	s3	3786	41
s3	s3	3787	37
s3	s3	3788	45
s3	s3	3789	44
s3	s3	3790	40
s3	s3	3791	22
s3	s3	3792	42
s3	s3	3793	7
s3	s3	3794	24
s3	s3	3795	49
s3	s3	3796	7
s3	s3	3797	10
s3	s3	3798	50
s3	s3	3799	19
s3	s3	3800	48
s3	s3	3801	5
s3	s3	3802	40
s3	s3	3803	14
s3	s3	3804	44
s3	s3	3805	18
s3	s3	3806	42
s3	s3	3807	48
s3	s3	3808	37
s3	s3	3809	24
s3	s3	3810	14
s3	s3	3811	37
s3	s3	3812	7
s3	s3	3813	19
s3	s3	3814	4
s3	s3	3815	46
s3	s3	3816	41
s3	s3	3817	28
s3	s3	3818	31
s3	s3	3819	16
s3	s3	3820	49
s3	s3	3821	12
s3	s3	3822	13
s3	s3	3823	43
s3	s3	3824	27
s3	s3	3825	26
s3	s3	3826	27
s3	s3	3827	47
s3	s3	3828	18
s3	s3	3829	32
s3	s3	3830	48
s3	s3	3831	7
s3	s3	3832	28
s3	s3	3833	41
s3	s3	3834	35
s3	s3	3835	27
s3	s3	3836	50
s3	s3	3837	28
s3	s3	3838	6
s3	s3	3839	4
s3	s3	3840	45
s3	s3	3841	15
s3	s3	3842	42
s3	s3	3843	29
s3	s3	3844	29
s3	s3	3845	27
s3	s3	3846	30
s3	s3	3847	29
s3	s3	3848	20
s3	s3	3849	24
s3	s3	3850	36
s3	s3	3851	9
s3	s3	3852	1
s3	s3	3853	3
s3	s3	3854	49
s3	s3	3855	36
s3	s3	3856	34
s3	s3	3857	4
s3	s3	3858	19
s3	s3	3859	21
s3	s3	3860	8
s3	s3	3861	11
s3	s3	3862	11
s3	s3	3863	25
s3	s3	3864	31
s3	s3	3865	39
s3	s3	3866	26
s3	s3	3867	25
s3	s3	3868	9
s3	s3	3869	24
s3	s3	3870	16
s3	s3	3871	40
s3	s3	3872	44
s3	s3	3873	11
s3	s3	3874	6
s3	s3	3875	48
s3	s3	3876	41
s3	s3	3877	19
s3	s3	3878	18
s3	s3	3879	25
s3	s3	3880	23
s3	s3	3881	45
s3	s3	3882	1
s3	s3	3883	3
s3	s3	3884	18
s3	s3	3885	34
s3	s3	3886	24
s3	s3	3887	23
s3	s3	3888	3
s3	s3	3889	23
s3	s3	3890	28
s3	s3	3891	20
s3	s3	3892	12
s3	s3	3893	43
s3	s3	3894	37
s3	s3	3895	44
s3	s3	3896	14
s3	s3	3897	10
s3	s3	3898	19
s3	s3	3899	10
s3	s3	3900	3
s3	s3	3901	37
s3	s3	3902	28
